name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7
"Stacked: Resting and Task FC, SVR+RF",svr_rf_set8,0.145246877201144,-0.034115243086382,0.282552347051069,0.180107618762471,-0.128269949635656,0.267146482741363,0.13343992315528,0.203720177219742
"Stacked: All, SVR+SVR",svr_svr_set1,0.201252652097861,0.064503814606434,0.127315470132071,0.086074397447853,0.117622406745963,0.229262665168367,0.205064923144251,0.106304297998959
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.185219229391417,0.073536267083554,0.122398370060875,0.076596415947077,0.083361037854509,0.080557405693754,0.232951804125581,0.053817106667516
"Stacked: Non Task, SVR+SVR",svr_svr_set3,0.0491923860628,-0.059144176832057,0.104421692734671,0.197173343163535,0.023067625810735,-0.006057451245758,-0.115247691109364,0.050277442711231
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.153240247682982,-0.043830944591867,0.268421465798665,0.207331124532556,-0.219463968573947,0.257574088115482,0.181545912251626,0.173238922421677
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.223906851640819,0.057065460851789,0.134924614009985,0.080718676443244,0.105104823733819,0.238536599967065,0.283960850149613,0.114858827251405
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.175181185667909,0.074203964621039,0.135897479534776,0.083035396632115,0.132453366632448,0.130258799679542,0.171371091407179,0.075161882446933
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,0.172478381080445,-0.025504150905221,0.230595556491579,0.264722167086073,0.079264213011118,0.305465572872256,0.154919173763382,0.232612857717493
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.1812989570625,-0.035500402401878,0.253969915438659,0.209203734303906,-0.2183255902543,0.261838149055555,0.115288066938344,0.174097275858594
"Stacked: All, SVR+XGB",svr_xgb_set1,0.213581386731324,0.039299339077075,0.190361321406405,0.077204287560898,0.129157185970142,0.183231364575246,0.256419844049074,0.095651726296595
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.124315777113936,0.007134087245444,0.133127257055583,0.075445770430718,0.100687877565674,0.076938969578346,0.206365306421056,0.022341135068624
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,-0.010870091424225,-0.06778307547502,-0.008280542608304,0.160263924316586,-0.115593217723069,-0.011014747874792,-0.055396916580838,-0.046488892928151
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.161220465356476,-0.043148468510527,0.250397906253818,0.188838077850368,-0.21823870692015,0.287295600443611,0.160019544073484,0.148488478295821
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.145202367742733,0.050556033787969,0.203055130379977,0.076162688975288,0.12674313652311,0.18583670537405,0.263784289234567,0.090116131873964
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.188200108753488,0.01647949714943,0.140965996419533,0.077788791010958,0.095033916444339,0.089960442402685,0.197824713117674,0.056375241009675
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.156740345024461,-0.032590718059754,0.234348996612219,0.285783941364603,-0.053488334944688,0.255479046274619,0.123807724795643,0.218638011958287
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.062850090633586,-0.03410888722805,0.252277614790804,0.17753162744096,-0.201045145557379,0.278871955777299,0.131343936494893,0.188583118050184
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.242226243337717,0.123922339104639,0.189323850374879,0.232290005818766,0.099480710307684,0.214936471717452,0.225534885008127,0.203179077451936
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.33588583686859,0.082476370566782,0.11402903845963,0.227152240702703,0.138741342113464,0.163304730796237,0.197426997095657,0.247695357395374
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,-0.042848761401137,-0.033112524851693,0.045981061547501,0.124444889360373,-0.086520977345359,0.128814347718907,0.150456340068029,0.058391298034397
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.215120969610364,0.124338797572816,0.208605306803873,0.174187804140727,0.055694021174255,0.198138630915356,0.074022835516312,0.181044909489682
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.246230554544669,0.134050847497298,0.210896794546546,0.235005369339987,0.119745088625581,0.220860428118735,0.228867998926455,0.237233321952737
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.171117159292817,0.08878477228236,0.130104619764667,0.234323286672203,0.104937170883552,0.195209717230078,0.219643897682487,0.192321454182551
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.191303702151731,0.109482394475976,0.176529280504252,0.190541432051108,0.045510677484668,0.191318026982419,0.189105681876391,0.154312807674424
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.189006696737878,0.114095048057461,0.18587843793426,0.176196111626328,0.044526365618498,0.202954012503454,0.187699506645936,0.157834321842203
"Stacked: All, XGB+RF",xgb_rf_set1,0.113809758622356,0.129120339450012,0.147653857696705,0.226859714793459,-0.091643305031507,0.072484468156499,0.05610924845082,0.151585095853149
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.339459399182814,0.062924601855444,0.068373314996744,0.213138825821056,0.103057412590115,0.150367166503126,-0.013602654608073,0.220471415198132
"Stacked: Non Task, XGB+RF",xgb_rf_set3,-0.099599709204793,-0.089120195463366,0.009119862071134,0.099902445967455,-0.114539873711778,0.048354479222083,0.123858210942054,0.046451346575174
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.177767501022451,0.115823856027376,0.181774199003639,0.158016878203997,-0.049720529098651,0.198301749878501,-0.011094654022643,0.132848181467119
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.114498245621686,0.12882090813603,0.190534374284362,0.221595739723076,0.066505494289655,0.210642551459778,0.002012035263049,0.203598403580938
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,-0.057066087260267,0.082235025340821,0.028649439716416,0.224603277773396,-0.098608511517227,0.063890969508923,0.083819092606467,0.016859065495674
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.167342091038037,0.123349103542627,0.135976595213468,0.120339117776957,-0.108946002072305,0.070622766911476,0.047619787472157,0.110579160086458
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.16090975705834,0.118899658078481,0.150337096703803,0.168516829823195,-0.107070116703444,0.189218406106316,-0.008289985895196,-0.000600529234171
"Stacked: All, XGB+SVR",xgb_svr_set1,0.168373810434602,0.106319639414742,0.11121234597041,0.215510714834497,0.031091838525462,0.165383998108511,0.106420581372011,0.119079712643158
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.31673631519149,0.056295106969969,0.096512186373776,0.210038535089128,0.107263045561339,0.149866453813119,0.097962603135962,0.250207346497772
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,-0.066927520876133,-0.071131772364887,0.017997847431264,0.111458577927709,-0.119211332707317,0.075609749602652,0.109231850639444,0.048466180794652
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.166183938827333,0.095813862324777,0.192693935458875,0.157702127324246,-0.019648950156517,0.185997790377639,0.008099185302046,0.130663650281588
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.18778448405553,0.111336507183587,0.162262900373459,0.221791408103476,0.093947874445315,0.205975548535256,0.05471374665723,0.206299657162107
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.098289238653276,0.063176040861031,0.064093563462123,0.207539113888021,0.014973273152346,0.148484859914825,0.141352902581462,0.116970193453365
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.154015010676942,0.080644695736692,0.104722441812683,0.1648500726707,-0.039906697610613,0.131800692260846,0.085706067759026,0.09066539401483
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.147557759688587,0.084280799882946,0.17116495440553,0.159575571573298,-0.041490655056551,0.18992212320596,0.043971090590235,0.053181997011573
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.153604247566702,0.105300478910439,0.08672557616603,0.217900896755056,0.016451895174425,0.122227145809988,0.075225864066293,0.087687237606183
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.329422380376298,0.028194110171076,0.077299678727771,0.206971971545225,0.112104617995927,0.127413650995717,0.066862339164676,0.229805498754462
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,-0.093291467725161,-0.084431847930045,0.030060243018006,0.109650239337443,-0.111562772184982,0.060971682552735,0.092049253150045,0.036936380020534
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.142901134354452,0.101321338572167,0.16670180633846,0.157223019934334,0.003403490310585,0.190950921654386,0.016333006214455,0.123141244409196
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.158672546807947,0.108042834777313,0.150348908020592,0.212579444034598,0.107604443692399,0.187585650285776,0.045931497153369,0.191191882767298
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.01216729294754,0.0605663464483,0.060409948558826,0.212004184348321,-0.004487245257701,0.11010463478424,0.111406968242349,0.072637618326768
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.139025013166412,0.116168291225385,0.094021093893275,0.164223825187839,-0.034338209154902,0.114388536934919,0.073116418408525,0.080804782779447
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.142507855880117,0.109858282730996,0.126948327867831,0.147045000894054,-0.036203331032327,0.178124911746062,0.033242097768411,0.049241629121131
