name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.622393076998722,0.586482595225024,0.572881090304119,0.539046928447725,0.500009100820172
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.572650301119937,0.371623580586178,0.551530966898593,0.435194162087407,0.477849939954003
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.47780639504155,0.284326763267799,0.528443629613243,0.459762356346617,0.346083774388612
"Stacked: All, XGB+RF",xgb_rf_set1,0.525317098437654,0.453956061381492,0.329025445921768,0.528346803992825,0.227274726140821
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.458821807760875,0.477081264867795,0.407757306300284,0.41636442777059,0.183812446505437
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.500941784386871,0.188139982234669,0.541560196518451,0.313127785968839,0.385769890672386
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.410701926143498,0.210565932401219,0.328088544373789,0.346725120731235,0.187600735895453
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.499255165408388,0.515746788684745,0.331897098882997,0.505489646965302,0.207744971371591
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.578053426556054,0.445142546871314,0.54648074156331,0.480381312781927,0.41324709518673
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.566601621353645,0.249667984942003,0.327262190012024,0.436424302486318,0.213068242735328
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.411694717246582,0.201981433453554,0.330103860540431,0.29388505225486,0.191200097729853
"Stacked: All, XGB+SVR",xgb_svr_set1,0.486110156208458,0.512453884538835,0.371071822422033,0.485395286076337,0.316656130120578
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.444132652030918,0.506160583285769,0.409731994974991,0.434620563082139,0.24227364690708
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.509063635250071,0.200576958195864,0.541398890202047,0.284889787539039,0.375414183776575
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.419749408770727,0.242757243631774,0.369162643171402,0.336446206990225,0.185761983550404
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.460263502509922,0.501718239001192,0.354558508796825,0.498972654308751,0.201606703183227
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.551988009016779,0.510874054124681,0.553413317431772,0.46136471573997,0.459210527625158
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.543863478907822,0.259582200132828,0.367264645777603,0.374581553220001,0.292162085571866
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.425245479932988,0.247678754526426,0.353090889720986,0.382978829629925,0.194356972903758
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.467538432631235,0.520743702734189,0.359161277129805,0.455993838139938,0.293937099152486
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.45638284686036,0.493028750077087,0.414710363877956,0.403714256899076,0.187867061584895
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.527917742882067,0.19184262091033,0.549329570350293,0.309215114034798,0.382359650150281
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.439810375246518,0.226839127240389,0.342373582080601,0.306156679996869,0.187555862810547
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.476517653261731,0.504992260529035,0.352824613197323,0.442374515970842,0.226340049304661
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.565732955015496,0.499707595528372,0.534586536514935,0.41318262583412,0.409696522056202
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.52144153674446,0.269619822053469,0.361425502256477,0.366608940709993,0.29049924682225
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.429868207356508,0.23052051186182,0.341287516592782,0.362541299992101,0.210324555014935
